tick,scenario,enabled,gini,gini_post_transfer,poverty_rate,poverty_rate_post_transfer,beneficiaries,coverage_ratio,graduated_total,fund_balance,total_transfers,total_surtax_collected,benefit_per_capita,eligibility_threshold,n_acima_180,gini_real,avg_wealth
418,4_subfinanciado,1,0.0517,0.0517,0.0,0.0,0,0.0,128,-11492.2,52992.0,41499.8,12.0,90.0,0,0.0517,169.2
419,4_subfinanciado,1,0.0517,0.0517,0.0,0.0,0,0.0,128,-11475.99,52992.0,41516.01,12.0,90.0,0,0.0517,169.2
420,4_subfinanciado,1,0.0516,0.0516,0.0,0.0,0,0.0,128,-11463.38,52992.0,41528.62,12.0,90.0,0,0.0516,169.2
421,4_subfinanciado,1,0.0516,0.0516,0.0,0.0,0,0.0,128,-11452.58,52992.0,41539.42,12.0,90.0,0,0.0516,169.1
422,4_subfinanciado,1,0.0516,0.0516,0.0,0.0,0,0.0,128,-11447.18,52992.0,41544.82,12.0,90.0,0,0.0516,169.2
423,4_subfinanciado,1,0.0516,0.0516,0.0,0.0,0,0.0,128,-11434.57,52992.0,41557.43,12.0,90.0,0,0.0516,169.1
424,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11425.57,52992.0,41566.43,12.0,90.0,0,0.0515,169.1
425,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11423.77,52992.0,41568.23,12.0,90.0,0,0.0515,169.2
426,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11418.36,52992.0,41573.64,12.0,90.0,0,0.0515,169.2
427,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11409.36,52992.0,41582.64,12.0,90.0,0,0.0515,169.2
428,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11402.16,52992.0,41589.84,12.0,90.0,0,0.0515,169.2
429,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11396.75,52992.0,41595.25,12.0,90.0,0,0.0515,169.2
430,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11391.35,52992.0,41600.65,12.0,90.0,0,0.0515,169.2
431,4_subfinanciado,1,0.0516,0.0516,0.0,0.0,0,0.0,128,-11389.55,52992.0,41602.45,12.0,90.0,0,0.0516,169.2
432,4_subfinanciado,1,0.0516,0.0516,0.0,0.0,0,0.0,128,-11373.35,52992.0,41618.65,12.0,90.0,0,0.0516,169.2
433,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11362.54,52992.0,41629.46,12.0,90.0,0,0.0515,169.2
434,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11353.54,52992.0,41638.46,12.0,90.0,0,0.0515,169.2
435,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11342.73,52992.0,41649.27,12.0,90.0,0,0.0515,169.2
436,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11333.73,52992.0,41658.27,12.0,90.0,0,0.0515,169.2
437,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11324.73,52992.0,41667.27,12.0,90.0,0,0.0514,169.1
438,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11322.93,52992.0,41669.07,12.0,90.0,0,0.0515,169.2
439,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11313.93,52992.0,41678.07,12.0,90.0,0,0.0514,169.2
440,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11308.52,52992.0,41683.48,12.0,90.0,0,0.0514,169.2
441,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11299.52,52992.0,41692.48,12.0,90.0,0,0.0514,169.2
442,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11294.12,52992.0,41697.88,12.0,90.0,0,0.0514,169.2
443,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11290.52,52992.0,41701.48,12.0,90.0,0,0.0514,169.2
444,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11288.72,52992.0,41703.28,12.0,90.0,0,0.0515,169.2
445,4_subfinanciado,1,0.0515,0.0515,0.0,0.0,0,0.0,128,-11274.31,52992.0,41717.69,12.0,90.0,0,0.0515,169.2
446,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11256.3,52992.0,41735.7,12.0,90.0,0,0.0514,169.2
447,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11252.7,52992.0,41739.3,12.0,90.0,0,0.0514,169.2
448,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11243.7,52992.0,41748.3,12.0,90.0,0,0.0514,169.2
449,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11238.3,52992.0,41753.7,12.0,90.0,0,0.0514,169.2
450,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11225.69,52992.0,41766.31,12.0,90.0,0,0.0514,169.2
451,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11220.29,52992.0,41771.71,12.0,90.0,0,0.0514,169.2
452,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11213.09,52992.0,41778.91,12.0,90.0,0,0.0514,169.2
453,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11204.09,52992.0,41787.91,12.0,90.0,0,0.0513,169.2
454,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11196.88,52992.0,41795.12,12.0,90.0,0,0.0513,169.2
455,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11189.68,52992.0,41802.32,12.0,90.0,0,0.0513,169.2
456,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11187.88,52992.0,41804.12,12.0,90.0,0,0.0514,169.2
457,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11187.88,52992.0,41804.12,12.0,90.0,0,0.0514,169.3
458,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11177.08,52992.0,41814.92,12.0,90.0,0,0.0514,169.3
459,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11157.27,52992.0,41834.73,12.0,90.0,0,0.0514,169.2
460,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11150.06,52992.0,41841.94,12.0,90.0,0,0.0514,169.2
461,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11146.46,52992.0,41845.54,12.0,90.0,0,0.0514,169.2
462,4_subfinanciado,1,0.0514,0.0514,0.0,0.0,0,0.0,128,-11137.46,52992.0,41854.54,12.0,90.0,0,0.0514,169.2
463,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11124.85,52992.0,41867.15,12.0,90.0,0,0.0513,169.2
464,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11114.05,52992.0,41877.95,12.0,90.0,0,0.0513,169.2
465,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11110.45,52992.0,41881.55,12.0,90.0,0,0.0513,169.2
466,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11101.45,52992.0,41890.55,12.0,90.0,0,0.0513,169.2
467,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11096.05,52992.0,41895.95,12.0,90.0,0,0.0513,169.2
468,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11088.84,52992.0,41903.16,12.0,90.0,0,0.0513,169.2
469,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11085.24,52992.0,41906.76,12.0,90.0,0,0.0513,169.2
470,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11083.44,52992.0,41908.56,12.0,90.0,0,0.0513,169.3
471,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11079.84,52992.0,41912.16,12.0,90.0,0,0.0513,169.3
472,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11060.03,52992.0,41931.97,12.0,90.0,0,0.0513,169.2
473,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11047.42,52992.0,41944.58,12.0,90.0,0,0.0513,169.2
474,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11043.82,52992.0,41948.18,12.0,90.0,0,0.0513,169.2
475,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-11033.02,52992.0,41958.98,12.0,90.0,0,0.0513,169.2
476,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-11025.81,52992.0,41966.19,12.0,90.0,0,0.0512,169.2
477,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-11013.21,52992.0,41978.79,12.0,90.0,0,0.0512,169.2
478,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-11007.81,52992.0,41984.19,12.0,90.0,0,0.0512,169.2
479,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-11002.4,52992.0,41989.6,12.0,90.0,0,0.0512,169.2
480,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-10997.0,52992.0,41995.0,12.0,90.0,0,0.0512,169.2
481,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-10986.2,52992.0,42005.8,12.0,90.0,0,0.0512,169.2
482,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-10980.8,52992.0,42011.2,12.0,90.0,0,0.0512,169.2
483,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-10980.8,52992.0,42011.2,12.0,90.0,0,0.0512,169.3
484,4_subfinanciado,1,0.0513,0.0513,0.0,0.0,0,0.0,128,-10975.39,52992.0,42016.61,12.0,90.0,0,0.0513,169.3
485,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-10953.78,52992.0,42038.22,12.0,90.0,0,0.0512,169.2
486,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-10946.58,52992.0,42045.42,12.0,90.0,0,0.0512,169.2
487,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-10942.98,52992.0,42049.02,12.0,90.0,0,0.0512,169.3
488,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-10930.37,52992.0,42061.63,12.0,90.0,0,0.0512,169.2
489,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-10921.37,52992.0,42070.63,12.0,90.0,0,0.0512,169.2
490,4_subfinanciado,1,0.0511,0.0511,0.0,0.0,0,0.0,128,-10914.17,52992.0,42077.83,12.0,90.0,0,0.0511,169.2
491,4_subfinanciado,1,0.0511,0.0511,0.0,0.0,0,0.0,128,-10906.96,52992.0,42085.04,12.0,90.0,0,0.0511,169.2
492,4_subfinanciado,1,0.0511,0.0511,0.0,0.0,0,0.0,128,-10899.76,52992.0,42092.24,12.0,90.0,0,0.0511,169.2
493,4_subfinanciado,1,0.0511,0.0511,0.0,0.0,0,0.0,128,-10892.55,52992.0,42099.45,12.0,90.0,0,0.0511,169.3
494,4_subfinanciado,1,0.0511,0.0511,0.0,0.0,0,0.0,128,-10885.35,52992.0,42106.65,12.0,90.0,0,0.0511,169.3
495,4_subfinanciado,1,0.0511,0.0511,0.0,0.0,0,0.0,128,-10879.95,52992.0,42112.05,12.0,90.0,0,0.0511,169.3
496,4_subfinanciado,1,0.0511,0.0511,0.0,0.0,0,0.0,128,-10874.55,52992.0,42117.45,12.0,90.0,0,0.0511,169.3
497,4_subfinanciado,1,0.0512,0.0512,0.0,0.0,0,0.0,128,-10870.95,52992.0,42121.05,12.0,90.0,0,0.0512,169.3
498,4_subfinanciado,1,0.0511,0.0511,0.0,0.0,0,0.0,128,-10852.94,52992.0,42139.06,12.0,90.0,0,0.0511,169.3
499,4_subfinanciado,1,0.0511,0.0511,0.0,0.0,0,0.0,128,-10843.94,52992.0,42148.06,12.0,90.0,0,0.0511,169.3
