tick,scenario,enabled,gini,gini_post_transfer,poverty_rate,poverty_rate_post_transfer,beneficiaries,coverage_ratio,graduated_total,fund_balance,total_transfers,total_surtax_collected,benefit_per_capita,eligibility_threshold
267,3b_corte_gradual,1,0.0657,0.0657,0.0,0.0,0,0.0,128,-11703.54,39398.4,27694.86,12.0,90.0
268,3b_corte_gradual,1,0.0657,0.0657,0.0,0.0,0,0.0,128,-11703.54,39398.4,27694.86,12.0,90.0
269,3b_corte_gradual,1,0.0658,0.0658,0.0,0.0,0,0.0,128,-11703.54,39398.4,27694.86,12.0,90.0
270,3b_corte_gradual,1,0.0659,0.0659,0.0,0.0,0,0.0,128,-11694.54,39398.4,27703.86,12.0,90.0
271,3b_corte_gradual,1,0.0659,0.0659,0.0,0.0,0,0.0,128,-11694.54,39398.4,27703.86,12.0,90.0
272,3b_corte_gradual,1,0.066,0.066,0.0,0.0,0,0.0,128,-11694.54,39398.4,27703.86,12.0,90.0
273,3b_corte_gradual,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11676.53,39398.4,27721.87,12.0,90.0
274,3b_corte_gradual,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11667.53,39398.4,27730.87,12.0,90.0
275,3b_corte_gradual,1,0.0662,0.0662,0.0,0.0,0,0.0,128,-11658.53,39398.4,27739.87,12.0,90.0
276,3b_corte_gradual,1,0.0663,0.0663,0.0,0.0,0,0.0,128,-11649.53,39398.4,27748.87,12.0,90.0
277,3b_corte_gradual,1,0.0663,0.0663,0.0,0.0,0,0.0,128,-11631.52,39398.4,27766.88,12.0,90.0
278,3b_corte_gradual,1,0.0663,0.0663,0.0,0.0,0,0.0,128,-11595.51,39398.4,27802.89,12.0,90.0
279,3b_corte_gradual,1,0.0663,0.0663,0.0,0.0,0,0.0,128,-11577.5,39398.4,27820.9,12.0,90.0
280,3b_corte_gradual,1,0.0663,0.0663,0.0,0.0,0,0.0,128,-11541.49,39398.4,27856.91,12.0,90.0
281,3b_corte_gradual,1,0.0662,0.0662,0.0,0.0,0,0.0,128,-11523.48,39398.4,27874.92,12.0,90.0
282,3b_corte_gradual,1,0.0663,0.0663,0.0,0.0,0,0.0,128,-11523.48,39398.4,27874.92,12.0,90.0
283,3b_corte_gradual,1,0.0663,0.0663,0.0,0.0,0,0.0,128,-11514.47,39398.4,27883.93,12.0,90.0
284,3b_corte_gradual,1,0.0663,0.0663,0.0,0.0,0,0.0,128,-11505.47,39398.4,27892.93,12.0,90.0
285,3b_corte_gradual,1,0.0663,0.0663,0.0,0.0,0,0.0,128,-11496.47,39398.4,27901.93,12.0,90.0
286,3b_corte_gradual,1,0.0662,0.0662,0.0,0.0,0,0.0,128,-11487.46,39398.4,27910.94,12.0,90.0
287,3b_corte_gradual,1,0.0662,0.0662,0.0,0.0,0,0.0,128,-11478.46,39398.4,27919.94,12.0,90.0
288,3b_corte_gradual,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11442.44,39398.4,27955.96,12.0,90.0
289,3b_corte_gradual,1,0.066,0.066,0.0,0.0,0,0.0,128,-11424.43,39398.4,27973.97,12.0,90.0
290,3b_corte_gradual,1,0.0659,0.0659,0.0,0.0,0,0.0,128,-11406.42,39398.4,27991.98,12.0,90.0
291,3b_corte_gradual,1,0.0658,0.0658,0.0,0.0,0,0.0,128,-11379.42,39398.4,28018.98,12.0,90.0
292,3b_corte_gradual,1,0.0657,0.0657,0.0,0.0,0,0.0,128,-11370.41,39398.4,28027.99,12.0,90.0
293,3b_corte_gradual,1,0.0656,0.0656,0.0,0.0,0,0.0,128,-11352.41,39398.4,28045.99,12.0,90.0
294,3b_corte_gradual,1,0.0654,0.0654,0.0,0.0,0,0.0,128,-11325.39,39398.4,28073.01,12.0,90.0
295,3b_corte_gradual,1,0.0653,0.0653,0.0,0.0,0,0.0,128,-11316.39,39398.4,28082.01,12.0,90.0
296,3b_corte_gradual,1,0.0652,0.0652,0.0,0.0,0,0.0,128,-11307.39,39398.4,28091.01,12.0,90.0
297,3b_corte_gradual,1,0.0652,0.0652,0.0,0.0,0,0.0,128,-11307.39,39398.4,28091.01,12.0,90.0
298,3b_corte_gradual,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-11307.39,39398.4,28091.01,12.0,90.0
299,3b_corte_gradual,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-11298.38,39398.4,28100.02,12.0,90.0
300,3b_corte_gradual,1,0.065,0.065,0.0,0.0,0,0.0,128,-11289.38,39398.4,28109.02,12.0,90.0
301,3b_corte_gradual,1,0.065,0.065,0.0,0.0,0,0.0,128,-11289.38,39398.4,28109.02,12.0,90.0
302,3b_corte_gradual,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-11289.38,39398.4,28109.02,12.0,90.0
303,3b_corte_gradual,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-11289.38,39398.4,28109.02,12.0,90.0
304,3b_corte_gradual,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11280.38,39398.4,28118.02,12.0,90.0
305,3b_corte_gradual,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11280.38,39398.4,28118.02,12.0,90.0
306,3b_corte_gradual,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11280.38,39398.4,28118.02,12.0,90.0
307,3b_corte_gradual,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11280.38,39398.4,28118.02,12.0,90.0
308,3b_corte_gradual,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11280.38,39398.4,28118.02,12.0,90.0
309,3b_corte_gradual,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11280.38,39398.4,28118.02,12.0,90.0
310,3b_corte_gradual,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11280.38,39398.4,28118.02,12.0,90.0
311,3b_corte_gradual,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11280.38,39398.4,28118.02,12.0,90.0
312,3b_corte_gradual,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11280.38,39398.4,28118.02,12.0,90.0
313,3b_corte_gradual,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11271.38,39398.4,28127.02,12.0,90.0
314,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11262.37,39398.4,28136.03,12.0,90.0
315,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11253.37,39398.4,28145.03,12.0,90.0
316,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11253.37,39398.4,28145.03,12.0,90.0
317,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11253.37,39398.4,28145.03,12.0,90.0
318,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11253.37,39398.4,28145.03,12.0,90.0
319,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11253.37,39398.4,28145.03,12.0,90.0
320,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11253.37,39398.4,28145.03,12.0,90.0
321,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11253.37,39398.4,28145.03,12.0,90.0
322,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11253.37,39398.4,28145.03,12.0,90.0
323,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11253.37,39398.4,28145.03,12.0,90.0
324,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11253.37,39398.4,28145.03,12.0,90.0
325,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11244.37,39398.4,28154.03,12.0,90.0
326,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11235.36,39398.4,28163.04,12.0,90.0
327,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11235.36,39398.4,28163.04,12.0,90.0
328,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11235.36,39398.4,28163.04,12.0,90.0
329,3b_corte_gradual,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-11235.36,39398.4,28163.04,12.0,90.0
330,3b_corte_gradual,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11235.36,39398.4,28163.04,12.0,90.0
331,3b_corte_gradual,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11235.36,39398.4,28163.04,12.0,90.0
332,3b_corte_gradual,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11226.36,39398.4,28172.04,12.0,90.0
333,3b_corte_gradual,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11217.36,39398.4,28181.04,12.0,90.0
334,3b_corte_gradual,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11217.36,39398.4,28181.04,12.0,90.0
335,3b_corte_gradual,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11208.36,39398.4,28190.04,12.0,90.0
336,3b_corte_gradual,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-11208.36,39398.4,28190.04,12.0,90.0
337,3b_corte_gradual,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-11208.36,39398.4,28190.04,12.0,90.0
338,3b_corte_gradual,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-11208.36,39398.4,28190.04,12.0,90.0
339,3b_corte_gradual,1,0.065,0.065,0.0,0.0,0,0.0,128,-11208.36,39398.4,28190.04,12.0,90.0
340,3b_corte_gradual,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-11208.36,39398.4,28190.04,12.0,90.0
341,3b_corte_gradual,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-11199.35,39398.4,28199.05,12.0,90.0
342,3b_corte_gradual,1,0.0652,0.0652,0.0,0.0,0,0.0,128,-11199.35,39398.4,28199.05,12.0,90.0
343,3b_corte_gradual,1,0.0652,0.0652,0.0,0.0,0,0.0,128,-11199.35,39398.4,28199.05,12.0,90.0
344,3b_corte_gradual,1,0.0653,0.0653,0.0,0.0,0,0.0,128,-11199.35,39398.4,28199.05,12.0,90.0
