tick,scenario,enabled,gini,gini_post_transfer,poverty_rate,poverty_rate_post_transfer,beneficiaries,coverage_ratio,graduated_total,fund_balance,total_transfers,total_surtax_collected,benefit_per_capita,eligibility_threshold
456,3a_corte_abrupto,1,0.0638,0.0638,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
457,3a_corte_abrupto,1,0.0639,0.0639,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
458,3a_corte_abrupto,1,0.0639,0.0639,0.0,0.0,0,0.0,128,-10290.77,46080.0,35789.23,12.0,90.0
459,3a_corte_abrupto,1,0.0639,0.0639,0.0,0.0,0,0.0,128,-10290.77,46080.0,35789.23,12.0,90.0
460,3a_corte_abrupto,1,0.064,0.064,0.0,0.0,0,0.0,128,-10290.77,46080.0,35789.23,12.0,90.0
461,3a_corte_abrupto,1,0.064,0.064,0.0,0.0,0,0.0,128,-10290.77,46080.0,35789.23,12.0,90.0
462,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10290.77,46080.0,35789.23,12.0,90.0
463,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10272.77,46080.0,35807.23,12.0,90.0
464,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10263.76,46080.0,35816.24,12.0,90.0
465,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-10263.76,46080.0,35816.24,12.0,90.0
466,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-10245.75,46080.0,35834.25,12.0,90.0
467,3a_corte_abrupto,1,0.0643,0.0643,0.0,0.0,0,0.0,128,-10245.75,46080.0,35834.25,12.0,90.0
468,3a_corte_abrupto,1,0.0643,0.0643,0.0,0.0,0,0.0,128,-10245.75,46080.0,35834.25,12.0,90.0
469,3a_corte_abrupto,1,0.0644,0.0644,0.0,0.0,0,0.0,128,-10236.75,46080.0,35843.25,12.0,90.0
470,3a_corte_abrupto,1,0.0644,0.0644,0.0,0.0,0,0.0,128,-10227.74,46080.0,35852.26,12.0,90.0
471,3a_corte_abrupto,1,0.0645,0.0645,0.0,0.0,0,0.0,128,-10227.74,46080.0,35852.26,12.0,90.0
472,3a_corte_abrupto,1,0.0645,0.0645,0.0,0.0,0,0.0,128,-10218.74,46080.0,35861.26,12.0,90.0
473,3a_corte_abrupto,1,0.0645,0.0645,0.0,0.0,0,0.0,128,-10191.73,46080.0,35888.27,12.0,90.0
474,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10182.72,46080.0,35897.28,12.0,90.0
475,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10173.72,46080.0,35906.28,12.0,90.0
476,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10146.71,46080.0,35933.29,12.0,90.0
477,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-10146.71,46080.0,35933.29,12.0,90.0
478,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-10128.71,46080.0,35951.29,12.0,90.0
479,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-10128.71,46080.0,35951.29,12.0,90.0
480,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-10092.69,46080.0,35987.31,12.0,90.0
481,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-10092.69,46080.0,35987.31,12.0,90.0
482,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-10074.68,46080.0,36005.32,12.0,90.0
483,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10056.67,46080.0,36023.33,12.0,90.0
484,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10038.66,46080.0,36041.34,12.0,90.0
485,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10038.66,46080.0,36041.34,12.0,90.0
486,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10029.65,46080.0,36050.35,12.0,90.0
487,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10011.64,46080.0,36068.36,12.0,90.0
488,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10002.63,46080.0,36077.37,12.0,90.0
489,3a_corte_abrupto,1,0.0645,0.0645,0.0,0.0,0,0.0,128,-9984.62,46080.0,36095.38,12.0,90.0
490,3a_corte_abrupto,1,0.0644,0.0644,0.0,0.0,0,0.0,128,-9957.62,46080.0,36122.38,12.0,90.0
491,3a_corte_abrupto,1,0.0643,0.0643,0.0,0.0,0,0.0,128,-9930.61,46080.0,36149.39,12.0,90.0
492,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-9921.6,46080.0,36158.4,12.0,90.0
493,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-9921.6,46080.0,36158.4,12.0,90.0
494,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-9903.6,46080.0,36176.4,12.0,90.0
495,3a_corte_abrupto,1,0.064,0.064,0.0,0.0,0,0.0,128,-9885.59,46080.0,36194.41,12.0,90.0
496,3a_corte_abrupto,1,0.0639,0.0639,0.0,0.0,0,0.0,128,-9876.58,46080.0,36203.42,12.0,90.0
497,3a_corte_abrupto,1,0.0639,0.0639,0.0,0.0,0,0.0,128,-9876.58,46080.0,36203.42,12.0,90.0
498,3a_corte_abrupto,1,0.0639,0.0639,0.0,0.0,0,0.0,128,-9876.58,46080.0,36203.42,12.0,90.0
499,3a_corte_abrupto,1,0.0639,0.0639,0.0,0.0,0,0.0,128,-9867.58,46080.0,36212.42,12.0,90.0
